product_id,product_weight_g,product_length_cm,product_height_cm,product_width_cm
27d0fc55e3d2fe698088f2603e0a2ab6,5350.0,40.0,20.0,40.0
0ca455b3fae1a463c84420392d655ab9,100.0,16.0,5.0,16.0
873417a13086036760bd9528d4d13d27,800.0,20.0,20.0,20.0
d899e614656fe7bddd577dcfe583d19c,100.0,24.0,2.0,17.0
ff28477a5bcb2fc34bb86a6c2eea1566,2450.0,30.0,20.0,30.0
1c9ba8000030b7a6ecc18247ca6e9732,800.0,45.0,52.0,15.0
0ab00b4598ff704c2ab1de75c123092d,12450.0,46.0,45.0,32.0
ba659adea412a3a76b9bc4a235d6295e,450.0,22.0,18.0,18.0
4c785176b6b089d633ad32f5b86b3994,1150.0,20.0,20.0,20.0
f70745e4fa89a660ef5a526eca67aac1,1750.0,16.0,30.0,12.0
f9eb0aeafb5aa02dd5889376063550b9,400.0,50.0,11.0,11.0
86facec0be6ecaeb315ad287b9841c4f,550.0,16.0,30.0,20.0
5486b0f9faa264ae6cbbd2bf230bbb00,1250.0,35.0,20.0,30.0
05a6b99c0460f22f5f8101493c0e3c0e,1300.0,42.0,11.0,35.0
0db3775f48739f2e8dbaebeb631eb4ac,900.0,100.0,11.0,12.0
5329a269afd21d0d67e4d0637e34fa29,450.0,26.0,18.0,11.0
86032b927304e96f4d4a9aa72104d70f,250.0,40.0,40.0,30.0
a0cd083b8a1be0f8c310806e72bf47f3,300.0,20.0,11.0,11.0
ca80683f1a9622d90278db41328f8d3c,50.0,16.0,5.0,16.0
621e1146cd2e83c84ac84457b09172a4,2700.0,37.0,23.0,35.0
96f608a5fe010cb34dc25baee3274444,500.0,50.0,11.0,11.0
08279c494018541f71443c07d77560f8,4300.0,45.0,30.0,30.0
0bdb7583b74c0323d413497fab3f2a3c,400.0,16.0,6.0,11.0
c91c24a6ec3aa0059e69656c4677e84d,3750.0,32.0,14.0,22.0
1ec5253cf0b6d3a31b822770cfa139b5,9000.0,50.0,14.0,50.0
b6ef58b78e4e69f8b583ffd8bd592d28,2850.0,62.0,4.0,82.0
a709236e4bac7725a9ef22339e867191,2900.0,50.0,8.0,30.0
4f27f86d1573b8b74b0928ca649abeac,3100.0,47.0,21.0,41.0
5546b861464398b784d10d8894ac97b0,100.0,18.0,6.0,11.0
0e9987257ce2fba4cdc856ed4260a7c0,150.0,19.0,19.0,19.0
6d79f338a9ca303287a91acd188ae5a6,600.0,20.0,10.0,20.0
2cb575fc1035ae82e42117b10830f228,6150.0,60.0,20.0,29.0
3f13f4fabd1eafe564af941a8ee8e279,600.0,65.0,11.0,13.0
aef74719b37c2e1d6be96b4e50495ad0,750.0,25.0,20.0,25.0
f2169c25db6a579fde210bf8ce7ce9d7,7750.0,54.0,28.0,28.0
57089d86863cda5b807fde98fd9c4f86,1700.0,21.0,12.0,13.0
d32e382ff6fe54632d88a5bc70e0831f,500.0,16.0,14.0,12.0
46017b5ed0c14f86f5751b0efe25f5b7,300.0,20.0,8.0,11.0
ee989d719be581430137d2f4e043711f,350.0,20.0,5.0,20.0
223e154d3c3636f9c132b7d8d681247b,450.0,28.0,10.0,18.0
d689618825d1a2151d263f5969380e0f,250.0,16.0,12.0,11.0
34f43f2313b41bbb5cd668a24d2f33e3,800.0,60.0,16.0,43.0
f7f7214af35d79cb0baa6038fdc65e2c,1700.0,32.0,14.0,28.0
9dfef86fb34051388a7263a31642386c,30000.0,55.0,75.0,61.0
cb8209d6b80bfeffaef2d1f694aa93a9,1000.0,30.0,15.0,32.0
36856b22e842c96589a6b542aa92e179,500.0,20.0,20.0,20.0
e8961cd668fa076d7242d25ec7fbcc65,12250.0,58.0,20.0,58.0
0110986ff84d644fee920efb18577292,4300.0,78.0,4.0,47.0
c06d2c20b8ddf6d40c23294a6e361c78,1250.0,30.0,12.0,16.0
a2fc36d2592ba9adb49ad73dd039e434,1500.0,24.0,8.0,24.0
13e0e6adec3689a4206c6e9385a29003,800.0,27.0,12.0,14.0
61a38bd03317883e6e6501dfa2b16430,600.0,16.0,20.0,16.0
2e11c1d7768458b6e85525ad60a04bf5,200.0,16.0,2.0,11.0
24decea9d84c24b8c6c53a2df90066e9,550.0,50.0,11.0,11.0
c4f2546fff25a5789819a7b943505bcf,50.0,17.0,3.0,12.0
de845f191115e91fadc9624c144488c7,8550.0,32.0,13.0,19.0
78c8164273216fb866d69ea8eca746fe,3600.0,25.0,13.0,20.0
e969c0b5b997b22894446bc30f5e0b45,1350.0,40.0,20.0,30.0
4d843e3566334f593625c582e92f2bdb,2000.0,35.0,20.0,40.0
c00963ccd3f4428e1c8d4c12aa376c59,1850.0,28.0,31.0,28.0
976f5de0b6a1c79fedf4e1f713251efa,2374.0,42.0,11.0,36.0
0745c4686dc8b30d30a5546c781d1e96,900.0,70.0,6.0,11.0
8f9f81fb29481635759f28623577a3d3,550.0,20.0,20.0,20.0
afc8e0c5cfa24cfebf4b8a829745c052,100.0,18.0,6.0,11.0
4bf736fcd8c986b210c04db936603ace,600.0,16.0,15.0,15.0
e891d4a9622cae3b9fc2ec558bda155b,500.0,50.0,5.0,11.0
fdfb90feb49d2b41b8283a8ec6e95590,11600.0,45.0,20.0,100.0
ccf4d6714c4e1c7ea8cf2783aa0373b5,200.0,16.0,6.0,14.0
664e6b2966fbf2ba213de566c311cd58,500.0,16.0,13.0,13.0
25d22295e68fa5bc9fff2b947a3eaeb5,1600.0,41.0,15.0,29.0
ebb7e538904b31d1ead2b53b5a7ee6d0,600.0,20.0,30.0,30.0
11671ad86b98844d1d40f79a7f3ba1be,300.0,29.0,7.0,16.0
bb444fb9b046f038317b39f651f305b2,1300.0,42.0,20.0,38.0
5ca74d8f42be38f8c0c5916ab6ad9ecf,900.0,30.0,20.0,30.0
7e36831534c6b219bc3459d538e934f5,450.0,19.0,16.0,16.0
e806a78165ce0f336140978e90640d27,5450.0,27.0,43.0,25.0
4c2394abfbac7ff59ec7a420918562fa,600.0,33.0,19.0,13.0
afc3541eb2b7d457d08b0b8f4526b350,1950.0,45.0,15.0,35.0
347a1dbb9334cebdd3f2c43bc1b34455,1800.0,46.0,27.0,29.0
74dcf7b8d987fab2353ea92930186e0c,500.0,26.0,9.0,18.0
2ede9407107697347ddffbe949685adb,1250.0,26.0,36.0,26.0
f28b94930035f99d65318418b424750c,7200.0,60.0,5.0,40.0
e40cc7dc28dcdb3c15e8d03141f7b336,3750.0,48.0,13.0,40.0
41f9062c22ccb7cd47e2bf2b06e4ecaf,400.0,17.5,4.0,11.5
11059273f4bc1a293777e98c89807c62,700.0,16.0,9.0,16.0
c2ed62fe3541ee35062157bc3bed9ff0,30000.0,94.0,53.0,53.0
71137504070dc94a0e1d04089985f3e2,1150.0,80.0,8.0,15.0
607ef4aa416b93fdeb2a811c2c73ad81,1650.0,46.0,3.0,34.0
740ec91b7f5a4e9e139bb00a1577eb2b,950.0,40.0,8.0,40.0
2d5048c4ed646aca81a68ed8dc2051e9,600.0,16.0,14.0,15.0
1a4f338579cef9360aa407e3d97b4c89,200.0,17.0,17.0,14.0
39b4fe43cb06bee37e2648dece5015bd,5050.0,76.0,4.0,101.0
16ae87f0bbf34a72e4985f34f7b07f05,250.0,16.0,9.0,11.0
053c1c7045cfb67d04d8c5a8dc9fc054,2000.0,35.0,10.0,25.0
99d44aea5e49748da9f941f1f35d1cf4,250.0,18.0,8.0,13.0
f7b6ca5735bfd052e73fa0b776070112,150.0,21.0,2.0,15.0
56190ea1f5b28f23ba0065cfa36b7de6,400.0,26.0,16.0,21.0
c770c3d5ab511e88a96d387bdb0b6ce0,1100.0,48.0,24.0,23.0
88f606f44d39cbba19b301f79a51d7fd,1150.0,20.0,20.0,20.0
740adb81f19fb346d1ce72237211ba51,150.0,25.0,15.0,32.0
e4c7ed7a832858c17d60ad5e38b00aba,750.0,40.0,4.0,30.0
14e3c0e17eb29fa9b3492b3956d4371e,900.0,25.0,13.0,20.0
8551bb37c32cf4ff78125402b9c1942f,200.0,35.0,4.0,26.0
50cada320c34c3d63fa8598fdda8e06e,600.0,42.0,2.0,36.0
db1154ea7d1c50d8a5939a9f7fbc3b2a,5200.0,50.0,10.0,50.0
5f45881818b70f40b33b02d947141f57,2500.0,56.0,22.0,44.0
db24fc1b55a862f2a1f9ae1e4ef85e7b,100.0,18.0,5.0,20.0
45a19bf9dddef525a5881b62c01f164c,1500.0,34.0,12.0,40.0
214e5e86400971b7f46f64ce6c737d33,100.0,16.0,3.0,12.0
88596b69f04745db1f8ba135da5c708d,310.0,21.0,7.0,15.0
8378dd5a08699f8c95ea6f6c147d4e83,400.0,18.0,8.0,18.0
58af7b4490d18df213fb7c5e7a42ce97,700.0,27.0,3.0,19.0
74f100d8dd6df588c51132be07ff50f2,250.0,19.0,2.0,11.0
c6cae2869a248cef27c00f3340ac90a6,600.0,53.0,8.0,11.0
ccff4bdf2c26190fe4143be81a6b75fe,150.0,23.0,4.0,17.0
e9eddac769237a45defef45db2f9cf1c,300.0,16.0,4.0,11.0
668677432cb5132ddfa6f1738479d0c0,400.0,16.0,13.0,16.0
3a77cc438baf789ed16b12b553ce504a,600.0,25.0,40.0,25.0
c0a0b5aa4507363e601eb90082c9c008,1700.0,25.0,25.0,25.0
083ea24cbab9f8f572fc21a8f63fb282,150.0,16.0,9.0,11.0
4ef2894feb9fb3f164a68f654f841447,1500.0,50.0,20.0,20.0
8a2c3b7ed6d098de813279ade9a1d0de,15300.0,40.0,25.0,37.0
e41d4a95e33026918bd9946d3185b5bd,18400.0,80.0,15.0,40.0
29c02f0c592b76b958c77d85f4d5b954,400.0,16.0,6.0,28.0
fd76a5a3907232c96615967475f8689f,26400.0,75.0,45.0,49.0
a54b51183c994c4d05b55106310128af,2350.0,30.0,13.0,20.0
b15059d6589d46a81a44c3ec06729bdf,400.0,40.0,15.0,40.0
bee84ad17517656f609763f0b124c7e6,2100.0,30.0,20.0,70.0
6b5fd633bae06a228d4beaf292c5c06c,3000.0,69.0,11.0,11.0
4910917f05092f331bf3a477f791cc01,250.0,40.0,10.0,25.0
f6d7c7000a62b344494030cbfd60e6e7,9250.0,50.0,15.0,42.0
11875b30b49585209e608f40e8082e65,200.0,16.0,8.0,11.0
52d9726feafaa9925ccab7e621c8d6ca,800.0,16.0,11.1,36.3
b82d5f6663839dfbac5ce278a4b6b5d9,3500.0,21.0,14.0,19.0
b07e0c33dd1c38dee5194db72eff93fe,800.0,16.0,14.38,11.0
0d7312f1f397b109b3765a2917e45b13,550.0,16.0,30.0,20.0
54b755678728b84472c2b654ac4de777,300.0,24.0,11.0,16.0
bd5b04e67f3659248acfb0c61c08a9c1,2750.0,42.0,11.0,36.0
09e40d66cfc38cddf812d8a495376722,500.0,24.0,10.0,27.0
f102adc3461e73650197b61baf59aa6f,150.0,30.0,15.0,15.0
3d36ef6c6d553500f4240920658689e3,1500.0,24.0,20.0,30.0
66484d3ad6c8fcd55265bfdb060fc8cc,1500.0,22.0,29.0,13.0
6b5170a2d3ae93a38e63f17b356da239,1500.0,55.0,15.0,25.0
01a977e282d5884149e79181506c0941,900.0,23.0,25.0,11.0
ee99cd2d468819078af4687f923cf17b,15200.0,58.0,28.0,58.0
677c80cd5ba8c0099fac5606e53648ae,3900.0,50.0,10.0,30.0
cf78006a2a6b0429b9663edd99bb38f9,1900.0,28.0,19.0,21.0
3003a2841d6a775095317139ed2f7943,1300.0,22.0,21.0,21.0
b587e5fbc8f3573cb77c210bae6c3093,150.0,20.0,20.0,20.0
439d0c278b77ddc4b1488de210c8df35,1950.0,50.0,10.0,40.0
79ad39409fa4bcc36b4b7f734c79c2a2,200.0,20.0,10.0,20.0
c858372eb8a0a3a6aa697701ade01698,500.0,20.0,16.0,20.0
e855dc52ff8689424725e4a7dea082bf,4550.0,27.0,13.0,17.0
007c63ae4b346920756b5adcad8095de,2800.0,30.0,30.0,30.0
9abb00920aae319ef9eba674b7d2e6ff,400.0,22.0,12.0,11.0
a34fe5a9a2b6655549bb2a2719a4e760,350.0,16.0,11.0,50.0
51f96ebc4399af670b9f43623b6c7ce5,200.0,16.0,3.0,15.0
de92134fd940e9302d27c31af4581fbd,300.0,20.0,12.0,12.0
bd26c6ade4fb84d5bb320dd452938a68,300.0,20.0,15.0,15.0
c73d6ef7bae692425ef183569ae8f96e,13000.0,60.0,39.0,58.0
698599e284ed7a39b8b81d114e7fb109,1300.0,23.0,16.0,25.0
12b86b2eab3b8c2bbf01adc381aa96e2,400.0,29.0,7.0,16.0
68cc4dfa6d309a9477fc1678d020e3e5,700.0,16.0,16.0,16.0
e3425df9bd51be69917273c9dd92ed5e,800.0,2.0,2.0,11.0
746cc974fbb29d7d1bb638e588b7c8d8,1100.0,50.0,12.0,12.0
0a27be3536127164b11173c57f14a2da,500.0,23.0,8.0,15.0
8b8b4d3f77864f6e8f6b35fc23ff63ca,600.0,50.0,12.0,18.0
f8b09faf273ab8c2cb4209378253f56a,1300.0,27.0,9.0,18.0
1be380bc1811ed4d29daba3508f6f6fa,400.0,16.0,16.0,11.0
b45104a3d33cd503bd7f2d818ebe7a9d,200.0,16.0,5.0,11.0
ca815d1a82897d9d4503e2e367931d03,2100.0,45.0,20.0,25.0
c9bd28e8a4220af0723c7b7f97778681,300.0,18.0,8.0,20.0
b987d8b92f302ae265df039ccff718b6,500.0,24.0,3.0,17.0
e1772099adc6b03202a50a2aae5efb0c,400.0,36.0,18.0,27.0
568ba441f7f464dc73d23a91cf8ca671,2200.0,40.0,15.0,27.0
c58c4a2286822275285e4fae432accbc,200.0,20.0,15.0,20.0
c12c1482a995be91e395cb9276661e32,300.0,35.0,5.0,25.0
e5d446c4355d56bf6c3b7be469a66a42,18500.0,68.0,40.0,40.0
9da6fbcdb4cc9d08de3c70331ea19a5f,1700.0,48.0,8.0,39.0
59dbefe045e850ce6df6b1fd5dce14ba,11900.0,50.0,37.0,37.0
385b47aa4a6fda44c85e4899cfb81b96,100.0,16.0,5.0,11.0
50d77758742285ff49f340ebdf0df5a7,100.0,30.0,10.0,15.0
0fb24ffeb90c073288dd0de0d015cd51,600.0,22.0,44.0,39.0
75b1325940492d3513fd4f50897b1bf9,300.0,40.0,3.0,40.0
8163c8c2e8dc7cc8c93d1b30a2e7428b,2850.0,35.0,20.0,23.0
4150111276cd3b62fcaeb7814cca0e08,600.0,16.0,35.0,12.0
f08d78a6e7eecc6f3f51fad33ce7be1b,2200.0,16.0,20.0,11.0
811642d667aeebc33789bb43e72cd149,600.0,24.0,6.0,26.0
371cb7337e90813a9503b22b8a4ec15b,1500.0,40.0,25.0,25.0
cb3756d2bb6226fdb0ed4f60711b4e84,650.0,33.0,4.0,33.0
407bf6c28bfa032a610efe55a12fefb6,500.0,37.0,23.0,24.0
4419a1c234d848b2bc86c53b222499b2,500.0,16.0,14.0,14.0
4b1fd7d6e66673daac30a17ac2e868e7,350.0,18.0,7.0,11.0
ca8900ebdc7a2b907753dd3bf2672e19,200.0,16.0,5.0,11.0
dfe123265435bbc08b40fc418f66d9a3,16600.0,63.0,62.0,24.0
6b3c88110203820df52c762cd2d2e80f,700.0,16.0,30.0,30.0
773a9c97b7435492ec93014cd43ecf77,900.0,16.0,21.0,28.0
ab04d4126505f4ffed01b17df2507a66,750.0,50.0,16.0,16.0
5dfc84369c7457e1bd188be86a7563f0,150.0,16.0,2.0,20.0
6e4ad99aef917394f064496022476d0c,1150.0,46.0,12.0,24.0
72dd1eeff415bc31b58e99cca0a83e23,8350.0,38.0,11.0,15.0
0df595995d2f55005a3de2b62ca97189,300.0,16.0,2.0,11.0
6cbb9a0a2b5565f3b3afb8185f6446f0,300.0,27.0,9.0,14.0
51b0fbc0001335d988588a43455a7514,200.0,16.0,6.0,14.0
d1c5f5c04952de3143b1cb8820a73f53,300.0,30.0,10.0,25.0
e237317be46690f8352f2a4f9daaf6d5,1250.0,16.0,16.0,16.0
636636222363eaf74bf5e313dc934cd0,900.0,32.0,6.0,28.0
ea67eaa58dd8d9cbed64f9ab00b224a6,500.0,20.0,15.0,20.0
0c4e43e25f781898363a83f9a7390ebb,250.0,16.0,8.0,11.0
47c52f20a2d543f5b49c0b22f0826dfd,250.0,17.0,5.0,12.0
5c221d7a454aa9da974e1685157d8216,400.0,21.0,6.0,14.0
7368c0d612a177b6cb085f56b823dc08,500.0,30.0,10.0,11.0
09cee4288906c4cff9cd235f33dc0ec0,4800.0,39.0,26.0,39.0
43a781f74c11028a8512474bcaaf6f3c,900.0,50.0,20.0,40.0
c3504adf8e5bbfd1978d29a00c2075c5,1300.0,65.0,3.0,45.0
83a26c42a5f94b7456425cd0cd20daf8,1500.0,20.0,34.0,36.0
02851253400fd18410f8eb4369cff9e1,2800.0,42.0,7.0,42.0
97e867dc91da58c5fd89d77372c9dfa4,400.0,16.0,11.0,12.0
2d749dcf4fc25c34013065f270543fc0,200.0,16.0,2.0,20.0
ddefef49e4c596450c08c71da8f230fa,4700.0,30.0,30.0,30.0
2db5c88d6c9f09b9d0508cf01bdc54b9,7550.0,90.0,20.0,25.0
9963a54f50b2db19fb8ad3297d087f03,200.0,19.0,10.0,15.0
de97aeafa4f670a7af402ad83a338c91,100.0,24.0,2.0,17.0
72348c2ae355b4d8c6680ca93a8e263a,3200.0,81.0,7.0,60.0
db565a2f8f1ebc6accffd70247fe7f3a,50.0,18.0,6.0,11.0
beb151c2beddcb6cf00390b6f2f1f5af,16450.0,16.0,2.0,11.0
716854aa9d670cabfec04c7eeddd85b8,600.0,35.0,35.0,15.0
832755a0ea738bb04907c1558ef43e40,1000.0,22.0,21.0,16.0
a31d3f535bacf7ddab5ca165ec6c3374,400.0,24.0,7.0,14.0
62d41a80c366aa2d8644e3270adf8440,1150.0,42.0,14.0,20.0
8eb0c431f2cf5b2fed9f69a6fd2e8756,150.0,19.0,3.0,11.0
ffbfa9e143fda4420454d0f4e88a3cd5,800.0,16.0,30.0,31.0
505cad9f6344882dd263949375dd97f5,3300.0,50.0,39.0,12.0
5f8b6f424ebf5bc2131607b23313c4f1,19900.0,29.0,69.0,48.0
cae4c48440297651e8ff3c2d58d314d2,20500.0,58.0,28.0,58.0
b9935829da0119c5c343be4371a198d8,300.0,20.0,18.0,18.0
2a4c67b83a4d9b46f03682b3e0effd81,1050.0,45.0,30.0,20.0
9b0024162aba4398d050f0a8c7826048,400.0,20.0,20.0,20.0
881223d7f9d9b37d73991a890b510ec6,3400.0,42.0,9.0,32.0
3db8ae718c645f8d0de8d1042bd9acd6,200.0,16.0,10.0,15.0
99f84efaad4ec3bc71502bb7e6d8f8e8,8250.0,28.0,60.0,28.0
61ff9632e46597dcf1064ae00e262234,50.0,16.0,3.0,11.0
86b29e90cab127b7231caf9eb85d4353,1850.0,55.0,6.0,55.0
f9cce3e19235fa7d11942f69caaa22c7,300.0,20.0,38.0,30.0
210f0fc19063f1cbddd677a13d6e489f,600.0,80.0,16.0,16.0
0e6b7f640124d57b7adb807aa4daf04d,550.0,20.0,20.0,20.0
05d59e1191b873b988a6db5663923260,950.0,40.0,16.0,33.0
a49969155f3a64afc931fd281444b2b6,900.0,35.0,7.0,35.0
e06a0676b545f756286a46973282a93b,400.0,17.0,17.0,17.0
131ee2864806788280044e5d73cf4f6f,200.0,39.0,9.0,11.0
055019def765ce08da9fac0585e927c3,300.0,17.0,7.0,24.0
6ae7f4ef0ca670ca2609d039af87d057,200.0,20.0,15.0,15.0
266e70b609c7da71f11bb39dea1920a6,1500.0,18.0,11.0,11.0
61d83b8d80a61b5fd688471b5b273b5f,400.0,25.0,8.0,14.0
f7285f0b3043d966ede4c21886b49a38,3300.0,33.0,44.0,19.0
70bb7d3170b6c24d2f80415d99bb8001,800.0,21.0,14.0,14.0
c6412d1ca9c049e88e69df535e64ae5f,500.0,19.0,14.0,14.0
2336ccc738137199df1f65d4f18dfbac,700.0,25.0,35.0,30.0
1618f1912396695f7c60be786ba50c93,400.0,19.0,10.0,15.0
cf6f1aec270644d9e96c2662e3530387,1500.0,25.0,13.0,20.0
678e788492ac1067a47e186e5e47667d,200.0,20.0,10.0,15.0
0a6cf067b01351046739940c8cb7f60f,600.0,26.0,13.0,41.0
87e1c57c4ab9c5cfbd85035f62e63806,400.0,40.0,4.0,30.0
7be98a47ebb9ce48dfa91163428bb9d9,2800.0,29.0,4.5,24.0
297b52b57d258e1a40202d4f9fb7e38a,100.0,20.0,8.0,12.0
57b7aa007e1de262a33defffefbea1b0,600.0,68.0,8.0,13.0
d410ddd9774d0b704f32be3468db9eec,180.0,16.0,19.0,15.0
22898c6f1a32223ec77fa338ffd71668,850.0,16.0,11.0,36.5
1935200f62df6baaeef37dca2f2a6435,2400.0,47.0,21.0,41.0
271dc7b756644a368e87e48c2d38c590,900.0,23.0,41.0,16.0
31b2d2c76c5862d941847e7a99172bc0,700.0,28.0,24.0,28.0
5cbecf1b44b9abf491a61aadf2809f1a,700.0,40.0,4.0,30.0
e98f57057434dcc874ed454f2dc7fb3d,400.0,19.0,5.0,12.0
37688aa1d7a6026150febae63af9f98a,200.0,24.0,18.0,18.0
1dd284c37ca97cbb86c029c65fb9a494,30000.0,70.0,50.0,50.0
84c79830527ae823029ee6b904cf948c,3500.0,18.0,18.0,17.0
2b6726ab177dc4ec000e5fcfc6926cf2,1100.0,16.0,12.0,12.0
71bd788b998b8394fa883c302c04b08c,400.0,50.0,3.0,25.0
11dcc970f7a5581e1bf777b6da3f7096,1350.0,32.0,7.0,25.0
1261bcae25b0000829246aa58e284a2f,1500.0,48.0,27.0,18.0
431d674f9a4fbd0957ecf6ba3fcb6899,450.0,17.0,2.7,11.0
7074763a517cb18b8f45c2868e6e2ea3,1000.0,25.0,10.0,15.0
8d2a046fc0133c1e3e8179add3597b50,550.0,33.0,3.0,11.0
5adec774989986e22714470345c20469,50.0,99.0,65.0,28.0
571f10e82bf565790b3fa563cbd6b716,300.0,36.0,3.0,30.0
b71a01ab82c040ea808839190ff8786d,200.0,16.0,10.0,20.0
4f9a85a01a3a49b2760aed83cf3d78e1,5050.0,55.0,10.0,46.0
7ca5f56188492e30c50ba64de188aae7,200.0,30.0,4.0,40.0
4e46d4d7bdbc358eee60e44df825dd01,150.0,21.0,9.0,14.0
1a8c8d4e86c3b6d020f42b5621825ced,450.0,20.0,13.0,12.0
eb256bf176c5e96cf50d2b38bef6e8dc,100.0,30.0,10.0,16.0
33865d9f10d44d7942569ea1df2feef6,850.0,30.0,10.0,15.0
81dafd5731170e9cee4d7cc2d0be605c,3100.0,35.0,23.0,35.0
305edcc7b46afd87ca6979ed0409fb09,1000.0,31.0,13.0,11.0
5a883fb296ab66ac6a1e68e6ba2175c3,300.0,40.0,10.0,25.0
7fdae1cadbaf2e5dde310512dafed98d,400.0,16.0,2.0,11.0
eba84f311517ef9c27a7d046d247231e,600.0,68.0,8.0,13.0
0ebb668999954118cccf395061f0247b,250.0,43.0,2.0,30.0
85f7420fa40ab8ab0d46096ecbecb0b7,400.0,16.0,7.0,11.0
2de5cccebd19a4c9731ebf3a29f8da53,3000.0,25.0,51.0,25.0
b54d034a11a6c590893682996ef0c314,1050.0,34.0,30.0,25.0
59bcfc096cb9fa35b5c5294582c78486,3500.0,35.0,30.0,15.0
32c5842154c69eac06b136fc2eae7b09,950.0,40.0,15.0,35.0
dd469c03ad67e201bc2179ef077dcd48,400.0,19.0,9.0,15.0
bcee0ddc3e34e3f03219ff29328f5636,300.0,17.0,12.0,12.0
9696fc4ef13aa92c9933cc364d18ac40,700.0,30.0,30.0,30.0
5a514ce9444538bed304a0607a853c09,600.0,30.0,10.0,12.0
b35ce9c1e37f5b0f4134da0fe4c93b84,1200.0,20.0,16.0,20.0
db338cc243c685a907b392a864bebe41,700.0,46.0,5.0,33.0
85c4d55069956c2035afcd4658368f36,800.0,22.0,12.0,33.0
ca804be785914dd234a6dd0177c2c577,1700.0,101.0,15.0,15.0
d4e624d1bc131b82808b9bda02775e1e,300.0,16.0,5.0,16.0
b441e652e4d7e9905e1d2734a908e021,100.0,16.0,2.0,11.0
429e7401fafb76436f15e86498bd7364,2500.0,41.0,8.0,36.0
be18d31877c33d94beb6e354401dc7e8,10250.0,48.0,19.0,19.0
c7f94c1833b036167fcebd72310a4e5d,3200.0,37.0,10.0,40.0
2d850f53b71aaedf2142b21a499bf28c,300.0,24.0,7.0,14.0
d7faab3fa0091d1220a8ada9cae1bab3,600.0,22.0,5.0,20.0
a996589ecdf800089835934a0360ccc3,100.0,18.0,2.0,11.0
83639e59e789cf2ed557ebf817f1085c,150.0,42.0,4.0,14.0
28520162e98fbf29878d46ba4a12e0d0,400.0,60.0,8.0,50.0
ea20f928ceaa7f146fe62a0cc8413ee5,500.0,68.0,8.0,13.0
bce474cc95b6e77657e10939b0b4248c,200.0,16.0,9.0,11.0
cd574851c04120535b79c3e0af8bafcd,1100.0,37.0,23.0,35.0
a72df9d6b4412dbd03d886846a438a3c,100.0,18.0,2.0,11.0
95fb075ea52306f2188ae4199c5928a8,3150.0,34.0,14.0,39.0
523af7268f3fb3b843cbae0c6b6526e0,300.0,22.0,4.0,13.0
d285360f29ac7fd97640bf0baef03de0,200.0,16.0,2.0,11.0
7d40b684cc830baa8f7760f6fb1528c0,2600.0,53.0,11.0,32.0
ec19f9bc37a920964abe324dfb169c68,50.0,18.0,6.0,11.0
858e0eba289f01068a3c292371095acd,100.0,16.0,6.0,15.0
db31f6c4f2b2a910fab39406640ef294,500.0,33.0,4.0,23.0
51eb65f0fd99823a3cb2c0d985e230a9,29800.0,95.0,19.0,66.0
a6361742a972b86d4d5cb9803080dd1d,400.0,35.0,30.0,11.0
fa812218786a729a847c4e1869c4ca48,1050.0,22.0,15.0,20.0
636598095d69a5718e67d2c9a3c7dde6,3900.0,31.0,13.0,13.0
bef82b9c3489736794c29f6d4a686ca6,300.0,18.0,12.0,14.0
f4562f701031e9ead90f426761bed162,2100.0,30.0,30.0,15.0
06f442515f5159d999a684dfdb881917,10900.0,50.0,30.0,40.0
a7c6305655921ed7f446b060ca89e2e7,800.0,20.0,25.0,16.0
37d7893c7b2c9bdfbed6c0e4e95f2778,200.0,18.0,8.0,13.0
04cfe2f4173f2acf181b3d2642a387d1,200.0,24.0,26.0,11.0
ac305a1e7e7b958e961fd896ef1395c4,350.0,20.0,15.0,15.0
ada2ac19cb9679b781e5b38e56aceb3b,1600.0,30.0,30.0,30.0
0e95d6eef2bedaf4ecf3c33f78199059,1250.0,50.0,20.0,35.0
16dad26c65775eab24c647539df6cc53,2000.0,25.0,50.0,25.0
f98af4e337d1f14dc2773ef99d80e6f9,4500.0,29.0,10.0,37.0
0519a542f6238651af817ddc6fcbbcf4,400.0,18.0,12.0,15.0
1ec486885049bbb9b79351d150ed18c4,100.0,16.0,5.0,20.0
38956cecc0bc8d8837371d0aeeefeb59,350.0,40.0,4.0,30.0
a0dfc64334e89bf3c3762f5ad8b7249c,18550.0,53.0,52.0,17.0
2576da05088cd972479bd9072e0e84a2,950.0,40.0,40.0,30.0
f614b080b510187124d5e964cb35584a,600.0,68.0,8.0,13.0
4293865e4ead3d446609086b4cfedb4f,1650.0,46.0,3.0,34.0
96537ba8cc2b7b2d74ef574b5e78d458,2350.0,38.0,7.0,28.0
e168af8b2f0d9319737c6a7a37904f9e,2000.0,30.0,30.0,30.0
e0f18cf89644e1b865e2fe037fa4ab6d,600.0,30.0,30.0,30.0
fa89766497ab9ea7f0306ef0c584353e,300.0,16.0,11.0,11.0
fafa8d1635b1fa204785386f79112a58,1000.0,30.0,8.0,26.0
99b4367cf2228c8a86922a0649bee6b8,400.0,35.0,35.0,25.0
eca61f19409e541e5de221e45f5d9134,5950.0,44.0,19.0,35.0
104df90728d375537321e6d994168cc1,5750.0,41.0,18.0,27.0
6280ddd1a4535cdb82fe0e4e220110ee,700.0,38.0,3.0,20.0
